family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,5,sdf,11000,1778
chain,chain_2,2,1,2.0,987,5,gazebo,68820,3002
chain,chain_2,2,1,2.0,987,5,mjcf,6953,668
chain,chain_2,2,1,2.0,987,5,dot,1403,257
chain,chain_2,2,1,2.0,987,5,mermaid,2355,346
chain,chain_2,2,1,2.0,987,6,compile,256855,0
chain,chain_2,2,1,2.0,987,6,urdf,16360,1194
chain,chain_2,2,1,2.0,987,6,sdf,11081,1778
chain,chain_2,2,1,2.0,987,6,gazebo,76494,3002
chain,chain_2,2,1,2.0,987,6,mjcf,6863,668
chain,chain_2,2,1,2.0,987,6,dot,1393,257
chain,chain_2,2,1,2.0,987,6,mermaid,2334,346
chain,chain_2,2,1,2.0,987,7,compile,258918,0
chain,chain_2,2,1,2.0,987,7,urdf,16200,1194
chain,chain_2,2,1,2.0,987,7,sdf,11051,1778
chain,chain_2,2,1,2.0,987,7,gazebo,69300,3002
chain,chain_2,2,1,2.0,987,7,mjcf,6943,668
chain,chain_2,2,1,2.0,987,7,dot,1413,257
chain,chain_2,2,1,2.0,987,7,mermaid,2254,346
chain,chain_2,2,1,2.0,987,8,compile,257746,0
chain,chain_2,2,1,2.0,987,8,urdf,16542,1194
chain,chain_2,2,1,2.0,987,8,sdf,11011,1778
chain,chain_2,2,1,2.0,987,8,gazebo,68960,3002
chain,chain_2,2,1,2.0,987,8,mjcf,6663,668
chain,chain_2,2,1,2.0,987,8,dot,1463,257
chain,chain_2,2,1,2.0,987,8,mermaid,2275,346
chain,chain_2,2,1,2.0,987,9,compile,263477,0
chain,chain_2,2,1,2.0,987,9,urdf,16390,1194
chain,chain_2,2,1,2.0,987,9,sdf,10981,1778
chain,chain_2,2,1,2.0,987,9,gazebo,87274,3002
chain,chain_2,2,1,2.0,987,9,mjcf,7664,668
chain,chain_2,2,1,2.0,987,9,dot,1593,257
chain,chain_2,2,1,2.0,987,9,mermaid,2755,346
chain,chain_5,5,4,2.0,2457,0,compile,350541,0
chain,chain_5,5,4,2.0,2457,0,urdf,28243,3210
chain,chain_5,5,4,2.0,2457,0,sdf,21050,4661
chain,chain_5,5,4,2.0,2457,0,gazebo,89609,5837
chain,chain_5,5,4,2.0,2457,0,mjcf,12544,1547
chain,chain_5,5,4,2.0,2457,0,dot,2766,482
chain,chain_5,5,4,2.0,2457,0,mermaid,3897,553
chain,chain_5,5,4,2.0,2457,1,compile,329471,0
chain,chain_5,5,4,2.0,2457,1,urdf,28003,3210
chain,chain_5,5,4,2.0,2457,1,sdf,20639,4661
chain,chain_5,5,4,2.0,2457,1,gazebo,85131,5837
chain,chain_5,5,4,2.0,2457,1,mjcf,11832,1547
chain,chain_5,5,4,2.0,2457,1,dot,2645,482
chain,chain_5,5,4,2.0,2457,1,mermaid,3707,553
chain,chain_5,5,4,2.0,2457,2,compile,337687,0
chain,chain_5,5,4,2.0,2457,2,urdf,28113,3210
chain,chain_5,5,4,2.0,2457,2,sdf,20669,4661
chain,chain_5,5,4,2.0,2457,2,gazebo,86273,5837
chain,chain_5,5,4,2.0,2457,2,mjcf,11802,1547
chain,chain_5,5,4,2.0,2457,2,dot,2625,482
chain,chain_5,5,4,2.0,2457,2,mermaid,3597,553
chain,chain_5,5,4,2.0,2457,3,compile,327427,0
chain,chain_5,5,4,2.0,2457,3,urdf,27783,3210
chain,chain_5,5,4,2.0,2457,3,sdf,20529,4661
chain,chain_5,5,4,2.0,2457,3,gazebo,84890,5837
chain,chain_5,5,4,2.0,2457,3,mjcf,11772,1547
chain,chain_5,5,4,2.0,2457,3,dot,2514,482
chain,chain_5,5,4,2.0,2457,3,mermaid,3567,553
chain,chain_5,5,4,2.0,2457,4,compile,334851,0
chain,chain_5,5,4,2.0,2457,4,urdf,27703,3210
chain,chain_5,5,4,2.0,2457,4,sdf,20719,4661
chain,chain_5,5,4,2.0,2457,4,gazebo,84890,5837
chain,chain_5,5,4,2.0,2457,4,mjcf,11632,1547
chain,chain_5,5,4,2.0,2457,4,dot,2534,482
chain,chain_5,5,4,2.0,2457,4,mermaid,3617,553
chain,chain_5,5,4,2.0,2457,5,compile,326737,0
chain,chain_5,5,4,2.0,2457,5,urdf,27672,3210
chain,chain_5,5,4,2.0,2457,5,sdf,20368,4661
chain,chain_5,5,4,2.0,2457,5,gazebo,84339,5837
chain,chain_5,5,4,2.0,2457,5,mjcf,11462,1547
chain,chain_5,5,4,2.0,2457,5,dot,2495,482
chain,chain_5,5,4,2.0,2457,5,mermaid,3557,553
chain,chain_5,5,4,2.0,2457,6,compile,334461,0
chain,chain_5,5,4,2.0,2457,6,urdf,27773,3210
chain,chain_5,5,4,2.0,2457,6,sdf,20769,4661
chain,chain_5,5,4,2.0,2457,6,gazebo,84740,5837
chain,chain_5,5,4,2.0,2457,6,mjcf,11371,1547
chain,chain_5,5,4,2.0,2457,6,dot,2555,482
chain,chain_5,5,4,2.0,2457,6,mermaid,3647,553
chain,chain_5,5,4,2.0,2457,7,compile,329051,0
chain,chain_5,5,4,2.0,2457,7,urdf,27562,3210
chain,chain_5,5,4,2.0,2457,7,sdf,20408,4661
chain,chain_5,5,4,2.0,2457,7,gazebo,84499,5837
chain,chain_5,5,4,2.0,2457,7,mjcf,11541,1547
chain,chain_5,5,4,2.0,2457,7,dot,2595,482
chain,chain_5,5,4,2.0,2457,7,mermaid,3536,553
chain,chain_5,5,4,2.0,2457,8,compile,337586,0
chain,chain_5,5,4,2.0,2457,8,urdf,28564,3210
chain,chain_5,5,4,2.0,2457,8,sdf,20529,4661
chain,chain_5,5,4,2.0,2457,8,gazebo,84579,5837
chain,chain_5,5,4,2.0,2457,8,mjcf,11622,1547
chain,chain_5,5,4,2.0,2457,8,dot,2524,482
chain,chain_5,5,4,2.0,2457,8,mermaid,3607,553
chain,chain_5,5,4,2.0,2457,9,compile,328961,0
chain,chain_5,5,4,2.0,2457,9,urdf,27351,3210
chain,chain_5,5,4,2.0,2457,9,sdf,20429,4661
chain,chain_5,5,4,2.0,2457,9,gazebo,83598,5837
chain,chain_5,5,4,2.0,2457,9,mjcf,11733,1547
chain,chain_5,5,4,2.0,2457,9,dot,2595,482
chain,chain_5,5,4,2.0,2457,9,mermaid,3577,553
chain,chain_10,10,9,2.0,4915,0,compile,466039,0
chain,chain_10,10,9,2.0,4915,0,urdf,49915,6582
chain,chain_10,10,9,2.0,4915,0,sdf,37640,9497
chain,chain_10,10,9,2.0,4915,0,gazebo,112723,10567
chain,chain_10,10,9,2.0,4915,0,mjcf,19837,3243
chain,chain_10,10,9,2.0,4915,0,dot,4569,858
chain,chain_10,10,9,2.0,4915,0,mermaid,7654,899
chain,chain_10,10,9,2.0,4915,1,compile,451121,0
chain,chain_10,10,9,2.0,4915,1,urdf,50405,6582
chain,chain_10,10,9,2.0,4915,1,sdf,37731,9497
chain,chain_10,10,9,2.0,4915,1,gazebo,110589,10567
chain,chain_10,10,9,2.0,4915,1,mjcf,18776,3243
chain,chain_10,10,9,2.0,4915,1,dot,4328,858
chain,chain_10,10,9,2.0,4915,1,mermaid,7243,899
chain,chain_10,10,9,2.0,4915,2,compile,442284,0
chain,chain_10,10,9,2.0,4915,2,urdf,50015,6582
chain,chain_10,10,9,2.0,4915,2,sdf,36960,9497
chain,chain_10,10,9,2.0,4915,2,gazebo,117561,10567
chain,chain_10,10,9,2.0,4915,2,mjcf,19106,3243
chain,chain_10,10,9,2.0,4915,2,dot,4438,858
chain,chain_10,10,9,2.0,4915,2,mermaid,7284,899
chain,chain_10,10,9,2.0,4915,3,compile,444758,0
chain,chain_10,10,9,2.0,4915,3,urdf,57960,6582
chain,chain_10,10,9,2.0,4915,3,sdf,37020,9497
chain,chain_10,10,9,2.0,4915,3,gazebo,109897,10567
chain,chain_10,10,9,2.0,4915,3,mjcf,19096,3243
chain,chain_10,10,9,2.0,4915,3,dot,4479,858
chain,chain_10,10,9,2.0,4915,3,mermaid,7153,899
chain,chain_10,10,9,2.0,4915,4,compile,509020,0
chain,chain_10,10,9,2.0,4915,4,urdf,68108,6582
chain,chain_10,10,9,2.0,4915,4,sdf,51578,9497
chain,chain_10,10,9,2.0,4915,4,gazebo,125316,10567
chain,chain_10,10,9,2.0,4915,4,mjcf,19627,3243
chain,chain_10,10,9,2.0,4915,4,dot,4618,858
chain,chain_10,10,9,2.0,4915,4,mermaid,7655,899
chain,chain_10,10,9,2.0,4915,5,compile,461630,0
chain,chain_10,10,9,2.0,4915,5,urdf,51176,6582
chain,chain_10,10,9,2.0,4915,5,sdf,37511,9497
chain,chain_10,10,9,2.0,4915,5,gazebo,111290,10567
chain,chain_10,10,9,2.0,4915,5,mjcf,19186,3243
chain,chain_10,10,9,2.0,4915,5,dot,4438,858
chain,chain_10,10,9,2.0,4915,5,mermaid,7224,899
chain,chain_10,10,9,2.0,4915,6,compile,448375,0
chain,chain_10,10,9,2.0,4915,6,urdf,50385,6582
chain,chain_10,10,9,2.0,4915,6,sdf,37581,9497
chain,chain_10,10,9,2.0,4915,6,gazebo,117521,10567
chain,chain_10,10,9,2.0,4915,6,mjcf,19336,3243
chain,chain_10,10,9,2.0,4915,6,dot,4428,858
chain,chain_10,10,9,2.0,4915,6,mermaid,7234,899
chain,chain_10,10,9,2.0,4915,7,compile,448465,0
chain,chain_10,10,9,2.0,4915,7,urdf,49543,6582
chain,chain_10,10,9,2.0,4915,7,sdf,37500,9497
chain,chain_10,10,9,2.0,4915,7,gazebo,109417,10567
chain,chain_10,10,9,2.0,4915,7,mjcf,18665,3243
chain,chain_10,10,9,2.0,4915,7,dot,4358,858
chain,chain_10,10,9,2.0,4915,7,mermaid,7143,899
chain,chain_10,10,9,2.0,4915,8,compile,452363,0
chain,chain_10,10,9,2.0,4915,8,urdf,49874,6582
chain,chain_10,10,9,2.0,4915,8,sdf,37511,9497
chain,chain_10,10,9,2.0,4915,8,gazebo,109847,10567
chain,chain_10,10,9,2.0,4915,8,mjcf,18605,3243
chain,chain_10,10,9,2.0,4915,8,dot,4408,858
chain,chain_10,10,9,2.0,4915,8,mermaid,7083,899
chain,chain_10,10,9,2.0,4915,9,compile,442765,0
chain,chain_10,10,9,2.0,4915,9,urdf,58080,6582
chain,chain_10,10,9,2.0,4915,9,sdf,37390,9497
chain,chain_10,10,9,2.0,4915,9,gazebo,110107,10567
chain,chain_10,10,9,2.0,4915,9,mjcf,19126,3243
chain,chain_10,10,9,2.0,4915,9,dot,4498,858
chain,chain_10,10,9,2.0,4915,9,mermaid,7124,899
chain,chain_20,20,19,2.0,9856,0,compile,684290,0
chain,chain_20,20,19,2.0,9856,0,urdf,91453,13340
chain,chain_20,20,19,2.0,9856,0,sdf,71425,19336
chain,chain_20,20,19,2.0,9856,0,gazebo,163649,20085
chain,chain_20,20,19,2.0,9856,0,mjcf,40066,7522
chain,chain_20,20,19,2.0,9856,0,dot,8175,1656
