family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_1,1,0,0.0,496,20,urdf,22322,522
chain,chain_1,1,0,0.0,496,20,sdf,12754,778
chain,chain_1,1,0,0.0,496,20,gazebo,102373,2057
chain,chain_1,1,0,0.0,496,20,mjcf,6693,356
chain,chain_1,1,0,0.0,496,20,dot,1212,182
chain,chain_1,1,0,0.0,496,20,mermaid,1393,277
chain,chain_1,1,0,0.0,496,21,compile,482219,0
chain,chain_1,1,0,0.0,496,21,urdf,27853,522
chain,chain_1,1,0,0.0,496,21,sdf,18555,778
chain,chain_1,1,0,0.0,496,21,gazebo,137529,2057
chain,chain_1,1,0,0.0,496,21,mjcf,7484,356
chain,chain_1,1,0,0.0,496,21,dot,1302,182
chain,chain_1,1,0,0.0,496,21,mermaid,1503,277
chain,chain_1,1,0,0.0,496,22,compile,444798,0
chain,chain_1,1,0,0.0,496,22,urdf,25528,522
chain,chain_1,1,0,0.0,496,22,sdf,16000,778
chain,chain_1,1,0,0.0,496,22,gazebo,120316,2057
chain,chain_1,1,0,0.0,496,22,mjcf,7434,356
chain,chain_1,1,0,0.0,496,22,dot,1563,182
chain,chain_1,1,0,0.0,496,22,mermaid,1664,277
chain,chain_1,1,0,0.0,496,23,compile,454597,0
chain,chain_1,1,0,0.0,496,23,urdf,23054,522
chain,chain_1,1,0,0.0,496,23,sdf,15810,778
chain,chain_1,1,0,0.0,496,23,gazebo,124905,2057
chain,chain_1,1,0,0.0,496,23,mjcf,7414,356
chain,chain_1,1,0,0.0,496,23,dot,1412,182
chain,chain_1,1,0,0.0,496,23,mermaid,1563,277
chain,chain_1,1,0,0.0,496,24,compile,442384,0
chain,chain_1,1,0,0.0,496,24,urdf,22562,522
chain,chain_1,1,0,0.0,496,24,sdf,14768,778
chain,chain_1,1,0,0.0,496,24,gazebo,112502,2057
chain,chain_1,1,0,0.0,496,24,mjcf,7123,356
chain,chain_1,1,0,0.0,496,24,dot,1532,182
chain,chain_1,1,0,0.0,496,24,mermaid,1593,277
chain,chain_1,1,0,0.0,496,25,compile,407859,0
