family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_1,1,0,0.0,496,15,gazebo,60794,2057
chain,chain_1,1,0,0.0,496,15,mjcf,3957,356
chain,chain_1,1,0,0.0,496,15,dot,812,182
chain,chain_1,1,0,0.0,496,15,mermaid,812,277
chain,chain_1,1,0,0.0,496,16,compile,228741,0
chain,chain_1,1,0,0.0,496,16,urdf,11221,522
chain,chain_1,1,0,0.0,496,16,sdf,7394,778
chain,chain_1,1,0,0.0,496,16,gazebo,60303,2057
chain,chain_1,1,0,0.0,496,16,mjcf,3848,356
chain,chain_1,1,0,0.0,496,16,dot,852,182
chain,chain_1,1,0,0.0,496,16,mermaid,811,277
chain,chain_1,1,0,0.0,496,17,compile,223821,0
chain,chain_1,1,0,0.0,496,17,urdf,11151,522
chain,chain_1,1,0,0.0,496,17,sdf,7274,778
chain,chain_1,1,0,0.0,496,17,gazebo,60053,2057
chain,chain_1,1,0,0.0,496,17,mjcf,3767,356
chain,chain_1,1,0,0.0,496,17,dot,851,182
chain,chain_1,1,0,0.0,496,17,mermaid,852,277
chain,chain_1,1,0,0.0,496,18,compile,232668,0
chain,chain_1,1,0,0.0,496,18,urdf,11602,522
chain,chain_1,1,0,0.0,496,18,sdf,7304,778
chain,chain_1,1,0,0.0,496,18,gazebo,64071,2057
chain,chain_1,1,0,0.0,496,18,mjcf,3988,356
chain,chain_1,1,0,0.0,496,18,dot,831,182
chain,chain_1,1,0,0.0,496,18,mermaid,902,277
chain,chain_1,1,0,0.0,496,19,compile,224803,0
chain,chain_1,1,0,0.0,496,19,urdf,11392,522
chain,chain_1,1,0,0.0,496,19,sdf,7224,778
chain,chain_1,1,0,0.0,496,19,gazebo,63149,2057
chain,chain_1,1,0,0.0,496,19,mjcf,3947,356
chain,chain_1,1,0,0.0,496,19,dot,772,182
chain,chain_1,1,0,0.0,496,19,mermaid,832,277
chain,chain_1,1,0,0.0,496,20,compile,224593,0
chain,chain_1,1,0,0.0,496,20,urdf,11351,522
chain,chain_1,1,0,0.0,496,20,sdf,7223,778
chain,chain_1,1,0,0.0,496,20,gazebo,60394,2057
chain,chain_1,1,0,0.0,496,20,mjcf,3837,356
chain,chain_1,1,0,0.0,496,20,dot,812,182
chain,chain_1,1,0,0.0,496,20,mermaid,872,277
chain,chain_1,1,0,0.0,496,21,compile,232058,0
chain,chain_1,1,0,0.0,496,21,urdf,11392,522
chain,chain_1,1,0,0.0,496,21,sdf,7294,778
chain,chain_1,1,0,0.0,496,21,gazebo,60233,2057
chain,chain_1,1,0,0.0,496,21,mjcf,3837,356
chain,chain_1,1,0,0.0,496,21,dot,831,182
chain,chain_1,1,0,0.0,496,21,mermaid,862,277
chain,chain_1,1,0,0.0,496,22,compile,222871,0
chain,chain_1,1,0,0.0,496,22,urdf,11221,522
chain,chain_1,1,0,0.0,496,22,sdf,7194,778
chain,chain_1,1,0,0.0,496,22,gazebo,59733,2057
chain,chain_1,1,0,0.0,496,22,mjcf,3848,356
chain,chain_1,1,0,0.0,496,22,dot,772,182
chain,chain_1,1,0,0.0,496,22,mermaid,852,277
chain,chain_1,1,0,0.0,496,23,compile,223361,0
chain,chain_1,1,0,0.0,496,23,urdf,11201,522
chain,chain_1,1,0,0.0,496,23,sdf,7264,778
chain,chain_1,1,0,0.0,496,23,gazebo,59452,2057
chain,chain_1,1,0,0.0,496,23,mjcf,3897,356
chain,chain_1,1,0,0.0,496,23,dot,791,182
chain,chain_1,1,0,0.0,496,23,mermaid,851,277
chain,chain_1,1,0,0.0,496,24,compile,231436,0
chain,chain_1,1,0,0.0,496,24,urdf,11201,522
chain,chain_1,1,0,0.0,496,24,sdf,7243,778
chain,chain_1,1,0,0.0,496,24,gazebo,65263,2057
chain,chain_1,1,0,0.0,496,24,mjcf,3828,356
chain,chain_1,1,0,0.0,496,24,dot,822,182
chain,chain_1,1,0,0.0,496,24,mermaid,941,277
chain,chain_1,1,0,0.0,496,25,compile,224022,0
chain,chain_1,1,0,0.0,496,25,urdf,11451,522
chain,chain_1,1,0,0.0,496,25,sdf,7264,778
chain,chain_1,1,0,0.0,496,25,gazebo,60274,2057
chain,chain_1,1,0,0.0,496,25,mjcf,3838,356
chain,chain_1,1,0,0.0,496,25,dot,792,182
chain,chain_1,1,0,0.0,496,25,mermaid,841,277
chain,chain_1,1,0,0.0,496,26,compile,222679,0
chain,chain_1,1,0,0.0,496,26,urdf,11111,522
chain,chain_1,1,0,0.0,496,26,sdf,7243,778
chain,chain_1,1,0,0.0,496,26,gazebo,60293,2057
chain,chain_1,1,0,0.0,496,26,mjcf,4038,356
chain,chain_1,1,0,0.0,496,26,dot,871,182
